time,kinetic_energy,convective_wavelength_z05_2pi,convective_wavelength_z_weighted_2pi
3.3,7.1406426e-12,0.25550008570277793,0.25970181885041804
3.4,7.08136035e-12,0.2586543377181246,0.26254001093685037
3.5,7.0255676e-12,0.26180834154765165,0.2653042882596475
3.6,6.9711152e-12,0.26493823553851803,0.2679833913507391
3.7,6.91844965e-12,0.26804803024790524,0.2705787955020352
3.8,6.86795215e-12,0.2711362258794805,0.27308944827999687
3.9,6.82032225e-12,0.2742080594681973,0.2755163820119701
4.0,6.77801045e-12,0.2772917186399808,0.27787259472339987
4.1,6.74602425e-12,0.2804407254522331,0.2801684976523401
4.2,6.7192763e-12,0.28358777191066953,0.2823987400381832
4.3,6.69802855e-12,0.2867308543074956,0.2845666978363948
4.4,6.6826954e-12,0.2898686751649455,0.2866796149313156
4.5,6.67348065e-12,0.29299212763423493,0.28873992228734074
4.6,6.6708466e-12,0.2960959237866094,0.29075396403667503
4.7,6.67498235e-12,0.29917181317144204,0.2927270620372736
4.8,6.6859069e-12,0.302202894648575,0.29466219389065357
4.9,6.7040388e-12,0.30518251432476806,0.2965679945783825
5.0,6.7296549e-12,0.308089896847803,0.29844169635733275
5.1,6.7628633e-12,0.3109114604843199,0.3002943758548821
5.2,6.80377905e-12,0.31362453801500445,0.30212175108024397
5.3,6.85231705e-12,0.31620980550344446,0.30392417577675096
