time,kinetic_energy,lc_w_z05,lc_w_z_weighted,convective_wavelength_z05_2pi_lc,convective_wavelength_z_weighted_2pi_lc
79.6,0.000466277757,0.10881763,0.117222242,0.6837213339781045,0.7365290686090499
79.7,0.0004666725965,0.10889696,0.117213667,0.6842197790685232,0.7364751902950407
79.8,0.000467076717,0.108976458,0.117205739,0.6847192797340733,0.7364253772019255
79.9,0.0004674904825,0.109056064,0.117198743,0.6852194589836366,0.7363814200375164
80.0,0.000467914149,0.109135737,0.11719292,0.6857200592066155,0.7363448330494727
80.1,0.000468348019,0.109215411,0.117188469,0.6862206657127797,0.7363168665916704
80.2,0.0004687923945,0.109295043,0.117185532,0.686721008325161,0.7362984128764232
80.3,0.000469247545,0.109374596,0.117184247,0.6872208545659032,0.7362903389833035
80.4,0.00046971391,0.109454043,0.117184715,0.6877200347890027,0.7362932795140272
80.5,0.0004701918025,0.109533413,0.117187079,0.6882187312068334,0.7363081329640935
80.6,0.0004706816745,0.109612663,0.117191439,0.6887166736424275,0.7363355276520327
80.7,0.000471183984,0.109691784,0.117197842,0.6892138055471169,0.7363757588875546
80.8,0.0004716991655,0.10977072,0.117206292,0.6897097750625244,0.7364288518034003
80.9,0.000472227784,0.109849417,0.117216809,0.6902042428966435,0.7364949320632759
81.0,0.000472770321,0.109927846,0.117229423,0.6906970268371002,0.7365741881627407
81.1,0.000473327226,0.110005974,0.117244088,0.6911879195387797,0.7366663310752705
81.2,0.000473899093,0.110083772,0.117260729,0.6916767387893075,0.7367708895619671
81.3,0.0004744864655,0.110161274,0.117279399,0.6921636982169845,0.7368881966316523
81.4,0.000475089875,0.110238527,0.117300283,0.6926490931315201,0.7370194146736074
81.5,0.00047570983,0.110315562,0.117323555,0.6931331183116587,0.737165636962076
81.6,0.0004763468495,0.110392458,0.117349213,0.6936162701290396,0.7373268509306876
81.7,0.000477001455,0.110469283,0.117377108,0.6940989758402637,0.7375021203848314
81.8,0.000477674173,0.110546087,0.117407068,0.6945815496045963,0.7376903646166346
81.9,0.000478365407,0.110622977,0.117439024,0.6950646637228652,0.7378911500863108
82.0,0.0004790755625,0.11070002,0.117472953,0.6955487391684864,0.7381043322805981
82.1,0.000479804989,0.110777263,0.117508782,0.6960340712511688,0.738329452526969
82.2,0.0004805539875,0.110854759,0.117546347,0.696520992979734,0.7385654803830332
82.3,0.00048132273,0.11093255,0.117585476,0.6970097682479648,0.7388113351409178
82.4,0.000482111336,0.111010628,0.11762607,0.6975003467903788,0.7390663947652775
82.5,0.000482919816,0.111089006,0.117668176,0.6979928102883849,0.7393309545658217
82.6,0.000483748167,0.111167629,0.117711939,0.6984868131667913,0.7396059256044197
82.7,0.000484596223,0.111246496,0.117757542,0.6989823491424126,0.739892457703983
82.8,0.000485463802,0.111325583,0.117805051,0.6994792674188015,0.7401909655547417
82.9,0.000486350596,0.111404862,0.117854356,0.6999773920667693,0.7405007580063123
83.0,0.0004872563105,0.111484297,0.117905176,0.7004764968916452,0.7408200694836232
83.1,0.0004881805695,0.111563859,0.117957171,0.7009763996810551,0.7411467637036699
83.2,0.000489122824,0.111643544,0.118010026,0.7014770753022577,0.741478861463081
83.3,0.000490082557,0.111723281,0.118063417,0.7019780776490961,0.7418143270098166
83.4,0.0004910590735,0.111803088,0.118117041,0.7024795198189063,0.7421512565387288
83.5,0.000492051646,0.111882937,0.118170646,0.7029812258824993,0.7424880666871202
83.6,0.0004930594315,0.111962785,0.118224205,0.7034829256629069,0.7428245878089874
83.7,0.0004940816045,0.112042609,0.118277821,0.7039844746468673,0.7431614670724171
83.8,0.000495117322,0.112122397,0.118331545,0.7044857974361565,0.74349902491986
