time,kinetic_energy,lc_w_z05,lc_w_z_weighted,convective_wavelength_z05_2pi_lc,convective_wavelength_z_weighted_2pi_lc
545.3,8.05510335e-08,0.0399382412,0.0400313086,0.2509393703024344,0.2515241300226918
545.4,8.0679736e-08,0.039938232,0.0400313671,0.2509393124971296,0.2515244975890323
545.5,8.08086865e-08,0.0399382223,0.0400314254,0.2509392515502321,0.2515248638987357
545.6,8.09379375e-08,0.0399382132,0.040031484,0.2509391943732458,0.25152523209339467
545.7,8.10674625e-08,0.0399382037,0.0400315424,0.2509391346829854,0.25152559903141664
545.8,8.11972575e-08,0.0399381948,0.0400316012,0.25093907876263616,0.2515259684827127
545.9,8.1327359e-08,0.0399381857,0.0400316598,0.2509390215856499,0.2515263366773717
546.0,8.14577395e-08,0.0399381773,0.0400317188,0.2509389688068933,0.2515267073853048
546.1,8.1588389e-08,0.0399381686,0.0400317782,0.2509389141431811,0.2515270806065121
546.2,8.1719335e-08,0.0399381605,0.0400318378,0.25093886324938014,0.25152745508435637
546.3,8.18505705e-08,0.0399381522,0.0400318974,0.25093881109894206,0.2515278295622007
546.4,8.1982078e-08,0.0399381442,0.0400319571,0.2509387608334596,0.2515282046683635
546.5,8.21138675e-08,0.0399381362,0.0400320171,0.2509387105679772,0.25152858165948194
546.6,8.22459675e-08,0.0399381281,0.0400320764,0.25093865967417617,0.25152895425237065
546.7,8.2378344e-08,0.0399381199,0.0400321363,0.25093860815205665,0.2515293306151706
546.8,8.2511023e-08,0.0399381119,0.0400321966,0.2509385578865742,0.2515297094912446
546.9,8.2643976e-08,0.0399381045,0.040032257,0.2509385113910029,0.25153008899563717
547.0,8.27772415e-08,0.0399380969,0.0400323172,0.2509384636387946,0.2515304672433926
547.1,8.291079e-08,0.0399380894,0.0400323777,0.2509384165149048,0.25153084737610376
547.2,8.30446325e-08,0.0399380823,0.0400324385,0.2509383719042891,0.25153122939377043
547.3,8.31787525e-08,0.0399380749,0.0400324996,0.25093832540871785,0.2515316132963927
547.4,8.3313181e-08,0.0399380681,0.040032561,0.25093828268305773,0.25153199908397056
547.5,8.3447921e-08,0.0399380611,0.040032622,0.2509382387007606,0.25153238235827424
547.6,8.3582958e-08,0.0399380544,0.0400326835,0.25093819660341904,0.25153276877417063
547.7,8.37182575e-08,0.0399380476,0.0400327454,0.2509381538777589,0.25153315770334117
547.8,8.3853862e-08,0.0399380404,0.0400328069,0.2509381086388247,0.25153354411923756
547.9,8.3989776e-08,0.0399380337,0.0400328689,0.25093806654148315,0.2515339336767266
548.0,8.41259735e-08,0.0399380268,0.0400329308,0.2509380231875045,0.2515343226058971
548.1,8.4262475e-08,0.0399380201,0.0400329927,0.25093798109016296,0.2515347115350676
548.2,8.43992795e-08,0.0399380138,0.0400330553,0.25093794150609555,0.2515351048624679
548.3,8.4536405e-08,0.039938007,0.0400331171,0.25093789878043543,0.25153549316331986
548.4,8.4673819e-08,0.039938001,0.04003318,0.25093786108132365,0.2515358883756757
548.5,8.48115295e-08,0.0399379947,0.0400332427,0.2509378214972562,0.2515362823313944
548.6,8.4949564e-08,0.0399379887,0.0400333054,0.25093778379814435,0.2515366762871132
548.7,8.50878855e-08,0.0399379828,0.0400333687,0.25093774672735103,0.25153707401274317
548.8,8.52265225e-08,0.0399379771,0.0400334318,0.2509377109131948,0.251537470481736
548.9,8.5365473e-08,0.0399379712,0.040033495,0.25093767384240145,0.25153786757904745
549.0,8.5504713e-08,0.0399379656,0.0400335587,0.25093763865656377,0.25153826781795147
549.1,8.56442835e-08,0.0399379598,0.0400336218,0.25093760221408895,0.2515386642869444
549.2,8.5784132e-08,0.0399379544,0.0400336854,0.25093756828488833,0.2515390638975299
549.3,8.5924311e-08,0.0399379493,0.0400337493,0.25093753624064324,0.25153946539307104
