time,ell_w_z075,lambda_w_z075
657.601,0.0855163887,0.537315317
657.699,0.0856345877,0.538057983
657.797,0.0857639981,0.538871092
657.902,0.0857607791,0.538850867
658.0,0.0856064343,0.53788109
658.098,0.0854902756,0.537151243
658.203,0.0853173065,0.536064447
658.301,0.0851781841,0.535190315
658.399,0.0850680214,0.534498142
658.497,0.0849079916,0.533492645
658.602,0.0847370689,0.532418706
658.7,0.0845869455,0.531475453
658.798,0.0843990544,0.530294898
658.903,0.0841763795,0.528895791
659.001,0.084060504,0.528167723
659.099,0.0841031628,0.528435757
659.197,0.0842420178,0.529308209
659.302,0.0843652919,0.530082762
659.4,0.0844092768,0.530359128
659.498,0.0844128096,0.530381325
659.603,0.0843643051,0.530076562
659.701,0.0842597958,0.529419911
659.799,0.0841452436,0.528700158
659.897,0.0840633807,0.528185798
660.002,0.0840137419,0.527873909
660.1,0.0839423015,0.527425036
660.198,0.0838009867,0.526537128
660.303,0.0836537905,0.525612267
660.401,0.0836275941,0.52544767
660.499,0.0836964652,0.5258804
660.597,0.0837832312,0.526425567
660.702,0.0838394073,0.526778532
660.8,0.0838121128,0.526607036
660.898,0.0837004014,0.525905132
661.003,0.083540687,0.524901617
661.101,0.0833955158,0.52398948
661.199,0.083282388,0.523278677
661.297,0.0832411794,0.523019756
661.402,0.0832748697,0.523231438
661.5,0.0833441022,0.523666439
661.598,0.0834317309,0.524217026
661.703,0.0835658266,0.525059574
661.801,0.0837301413,0.526091994
661.899,0.0838532461,0.526865484
661.997,0.0838702877,0.526972559
662.102,0.083846625,0.526823882
662.2,0.0839002445,0.527160783
662.298,0.0840348204,0.528006349
662.403,0.0842103824,0.529109437
662.501,0.0843739984,0.530137467
662.599,0.0844945936,0.530895189
662.697,0.0845433318,0.53120142
662.802,0.0845628478,0.531324043
662.9,0.08460921,0.531615345
662.998,0.0846630469,0.531953613
663.103,0.0846752864,0.532030516
663.201,0.0846566209,0.531913237
663.299,0.0846141069,0.531646113
663.397,0.0845406505,0.531184573
663.502,0.0844483475,0.530604616
663.6,0.0844018032,0.53031217
663.698,0.0844311866,0.530496791
663.803,0.0844745908,0.530769508
663.901,0.0844563566,0.530654939
663.999,0.0843502705,0.52998838
664.097,0.0841760346,0.528893624
664.202,0.0839935218,0.527746862
664.3,0.0838866801,0.527075556
664.398,0.0838847114,0.527063186
664.503,0.0839867662,0.527704416
664.601,0.0840987708,0.528408161
664.699,0.0841258418,0.528578253
664.797,0.0840440479,0.528064327
664.902,0.0839034524,0.52718094
665.0,0.0837627552,0.526296913
665.098,0.0836313905,0.525471524
665.203,0.0835484882,0.524950634
665.301,0.0835204131,0.524774232
665.399,0.0834833379,0.524541282
665.497,0.0833844523,0.523919966
665.602,0.0831839964,0.522660464
665.7,0.0829330773,0.521083892
665.798,0.0826532158,0.519325471
665.903,0.0823548112,0.51745054
666.001,0.0821580838,0.516214465
666.099,0.0821279044,0.516024842
666.197,0.0822529328,0.516810419
666.302,0.0824591614,0.518106191
666.4,0.0826281292,0.519167848
666.498,0.0827405431,0.519874165
666.603,0.0828536748,0.520584992
666.701,0.0830260387,0.521667987
666.799,0.0832226841,0.522903546
666.897,0.0833472943,0.523686495
667.002,0.0834135,0.524102478
667.1,0.083465373,0.524428405
667.198,0.0835030911,0.524665395
667.303,0.0835321631,0.52484806
667.401,0.0835438847,0.524921709
667.499,0.0835238399,0.524795764
667.597,0.0835219692,0.524784009
667.702,0.0835835585,0.525170987
667.8,0.0836507169,0.525592956
667.898,0.0836939061,0.525864321
668.003,0.0837471997,0.526199175
668.101,0.0838343316,0.526746641
668.199,0.0839256948,0.527320692
668.297,0.0839794233,0.527658279
668.402,0.08403816,0.528027332
668.5,0.0841678658,0.528842297
668.598,0.0843426221,0.529940324
668.703,0.0845014093,0.530938013
668.801,0.0846459669,0.531846296
668.899,0.0847830875,0.532707849
668.997,0.084854281,0.533155172
669.102,0.0848639986,0.533216229
669.2,0.0848185627,0.532930747
669.298,0.0846839685,0.532085067
669.403,0.0844800437,0.53080377
669.501,0.0843731067,0.530131864
669.599,0.0844132485,0.530384083
669.697,0.08455174,0.53125425
669.802,0.0847175187,0.532295869
669.9,0.084816126,0.532915437
669.998,0.084832529,0.5330185
670.103,0.0847958879,0.532788277
670.201,0.084794174,0.532777508
670.299,0.0848777185,0.533302434
670.397,0.0850141888,0.534159902
670.502,0.0851456155,0.53498568
670.6,0.0852227673,0.535470439
670.698,0.0852418958,0.535590628
670.803,0.0852149461,0.535421298
670.901,0.0851944018,0.535292214
670.999,0.0851941772,0.535290803
671.097,0.0852241196,0.535478936
671.202,0.0853260261,0.536119233
671.3,0.0854592514,0.536956313
671.398,0.0855361967,0.537439775
671.503,0.0855066301,0.537254002
671.601,0.0854350205,0.536804065
671.699,0.085417676,0.536695087
671.797,0.0855108645,0.537280608
671.902,0.0856888713,0.538399057
672.0,0.0858382101,0.539337381
672.098,0.085933678,0.539937223
672.203,0.0859526634,0.540056512
672.301,0.0858668728,0.539517474
672.399,0.0856835322,0.538365511
672.497,0.0854583286,0.536950514
672.602,0.0852894429,0.535889374
672.7,0.0852322616,0.535530094
672.798,0.0851830562,0.535220927
672.903,0.0850754016,0.534544513
673.001,0.0849536537,0.533779548
673.099,0.0847985668,0.532805109
673.197,0.0845826954,0.531448749
673.302,0.0843180651,0.529786027
673.4,0.0841204157,0.52854416
673.498,0.0840433881,0.528060181
673.603,0.084107869,0.528465327
673.701,0.0842432777,0.529316124
673.799,0.0844096691,0.530361593
673.897,0.0846163436,0.531660167
674.002,0.0848576662,0.533176441
674.1,0.0850370061,0.534303268
674.198,0.0851267281,0.534867007
674.303,0.0851370543,0.534931889
674.401,0.0851212634,0.534832672
674.499,0.085089339,0.534632085
674.597,0.085014049,0.534159023
674.702,0.0849458972,0.533730813
674.8,0.0849453427,0.533727329
674.898,0.0849536256,0.533779372
675.003,0.0849449922,0.533725127
675.101,0.0849270003,0.53361208
675.199,0.084904578,0.533471197
675.297,0.084893325,0.533400493
675.402,0.0848778411,0.533303204
675.5,0.0848818859,0.533328619
675.598,0.0849106827,0.533509554
675.703,0.0849280615,0.533618748
675.801,0.0849695362,0.533879341
675.899,0.0850500719,0.534385362
675.997,0.0851645179,0.535104448
676.102,0.0853117444,0.536029499
676.2,0.0854131194,0.536666457
676.298,0.0853911024,0.53652812
676.403,0.0851685716,0.535129918
676.501,0.0848076473,0.532862164
676.599,0.0844326514,0.530505995
676.697,0.0841491029,0.528724407
676.802,0.0839545728,0.527502138
676.9,0.0838473218,0.52682826
676.998,0.0837701291,0.526343245
677.103,0.0836268885,0.525443237
677.201,0.0833852101,0.523924727
677.299,0.0830807455,0.52201172
677.397,0.0827960535,0.520222947
677.502,0.0825777524,0.51885132
677.6,0.0824784417,0.518227333
677.698,0.082513992,0.518450702
677.803,0.0827010534,0.519626043
677.901,0.0829418543,0.521139041
677.999,0.0831693822,0.52256864
678.097,0.0833363169,0.523617522
678.202,0.0834287398,0.524198232
678.3,0.0834737221,0.524480864
678.398,0.0835364937,0.52487527
678.503,0.0835839057,0.525173168
678.601,0.0835750984,0.52511783
678.699,0.0835484343,0.524950295
678.797,0.083562912,0.525041261
678.902,0.0836153566,0.52537078
679.0,0.0836015085,0.52528377
679.098,0.0835100891,0.524709365
679.203,0.0834417466,0.524279956
679.301,0.083468059,0.524445282
679.399,0.0835210367,0.524778151
679.497,0.0835569021,0.5250035
679.602,0.0835966836,0.525253454
679.7,0.0836067597,0.525316764
679.798,0.0835565852,0.525001508
679.903,0.0835126751,0.524725613
680.001,0.0835459759,0.524934849
680.099,0.0835753423,0.525119363
680.197,0.0835267719,0.524814186
680.302,0.0834069256,0.524061169
680.4,0.0832717299,0.52321171
680.498,0.0831329629,0.522339811
680.603,0.083002773,0.521521804
680.701,0.0829229881,0.521020501
680.799,0.0828852705,0.520783514
680.897,0.0828922494,0.520827363
681.002,0.0829655764,0.521288091
681.1,0.0830884761,0.522060292
681.198,0.08323359,0.52297207
681.303,0.0833850751,0.523923879
681.401,0.0835223659,0.524786503
681.499,0.0836606272,0.525655224
681.597,0.0837726427,0.526359038
681.702,0.0838466352,0.526823946
681.8,0.083891847,0.527108021
681.898,0.0839537315,0.527496852
682.003,0.084034902,0.528006861
682.101,0.0840724568,0.528242826
682.199,0.0840564549,0.528142282
682.297,0.0840193209,0.527908963
682.402,0.08399907,0.527781722
682.5,0.0839787325,0.527653938
682.598,0.0839636527,0.527559189
682.703,0.0839953267,0.527758203
682.801,0.0840058006,0.527824012
682.899,0.0839133926,0.527243395
682.997,0.0837287629,0.526083333
683.102,0.0834813935,0.524529065
683.2,0.0832503094,0.523077121
683.298,0.0830721211,0.521957531
683.403,0.082937516,0.521111782
683.501,0.0827754756,0.520093652
683.599,0.0825879499,0.518915394
683.697,0.0825247212,0.518518116
683.802,0.0826225383,0.519132719
683.9,0.0827694113,0.520055549
683.998,0.0829463031,0.521166993
684.103,0.0831533048,0.522467623
684.201,0.0833120236,0.523464882
684.299,0.0834306423,0.524210186
684.397,0.0835195636,0.524768895
684.502,0.0835303297,0.52483654
684.6,0.0834291349,0.524200714
684.698,0.0833156432,0.523487625
684.803,0.0833281665,0.523566311
684.901,0.0834840333,0.524545651
684.999,0.0836931186,0.525859373
685.097,0.0838543562,0.526872459
685.202,0.0839153817,0.527255894
685.3,0.0839234953,0.527306873
685.398,0.0839924278,0.527739988
685.503,0.0841717098,0.52886645
685.601,0.0844035162,0.530322933
685.699,0.0846312749,0.531753983
685.797,0.0847996987,0.532812221
685.902,0.0848971926,0.533424793
686.0,0.0848820288,0.533329516
686.098,0.0847690562,0.532619689
686.203,0.0847163196,0.532288334
686.301,0.0848020675,0.532827105
686.399,0.0848672345,0.533236561
686.497,0.0848237198,0.53296315
686.602,0.0846877919,0.53210909
686.7,0.0845466195,0.531222077
686.798,0.0844409955,0.530558422
686.903,0.0843926305,0.530254536
687.001,0.0844326185,0.530505788
687.099,0.0845682803,0.531358176
687.197,0.0846824565,0.532075566
687.302,0.0845709935,0.531375224
687.4,0.0842828341,0.529564665
687.498,0.0840129265,0.527868786
687.603,0.0838547874,0.526875168
687.701,0.0838613658,0.526916501
687.799,0.0839709076,0.527604773
687.897,0.0840946199,0.52838208
688.002,0.0841903976,0.528983869
688.1,0.0842405765,0.529299153
688.198,0.0842594546,0.529417767
688.303,0.0842339296,0.529257389
688.401,0.0841900478,0.528981671
688.499,0.0841955685,0.529016359
688.597,0.0842361705,0.529271469
688.702,0.0842756346,0.529519429
688.8,0.0842916116,0.529619815
688.898,0.0842564371,0.529398807
689.003,0.0841597291,0.528791173
689.101,0.0840301305,0.527976881
689.199,0.0838944433,0.527124333
689.297,0.0838031795,0.526550906
689.402,0.0837753203,0.526375862
689.5,0.0837572812,0.526262519
689.598,0.0836716705,0.525724611
689.703,0.0835225928,0.524787928
689.801,0.0834673109,0.524440581
689.899,0.0835039939,0.524671067
689.997,0.0835602729,0.525024679
690.102,0.0836531963,0.525608534
690.2,0.0837632344,0.526299924
690.298,0.0838481316,0.526833349
690.403,0.0839312265,0.527355449
690.501,0.0840710976,0.528234285
690.599,0.0842336223,0.529255458
690.697,0.0843462849,0.529963338
690.802,0.0843904898,0.530241086
690.9,0.084379705,0.530173323
690.998,0.0844290186,0.530483169
691.103,0.0845735705,0.531391416
691.201,0.0847129268,0.532267017
691.299,0.084780905,0.532694136
691.397,0.0847311349,0.532381422
691.502,0.0845997336,0.531555803
691.6,0.0845036426,0.530952045
691.698,0.084416118,0.530402112
691.803,0.0843075173,0.529719754
691.901,0.0842044489,0.529072156
691.999,0.0840721958,0.528241186
692.097,0.0840106088,0.527854223
692.202,0.0840193626,0.527909224
692.3,0.0839971751,0.527769817
692.398,0.084024227,0.527939789
692.503,0.0841785398,0.528909364
692.601,0.0843789955,0.530168865
692.699,0.0845137466,0.531015531
692.797,0.0845183647,0.531044548
692.902,0.0844266335,0.530468183
693.0,0.0843421342,0.529937259
693.098,0.0842915384,0.529619355
693.203,0.0842471201,0.529340267
693.301,0.0841730703,0.528874998
693.399,0.0840554005,0.528135657
693.497,0.0839625525,0.527552276
693.602,0.0838929927,0.527115219
693.7,0.0837419451,0.526166159
693.798,0.0835164524,0.524749347
693.903,0.083337611,0.523625653
694.001,0.0833289104,0.523570985
694.099,0.083456238,0.524371009
694.197,0.0836481911,0.525577085
694.302,0.0838638143,0.526931886
694.4,0.0840460516,0.528076917
694.498,0.0841979973,0.52903162
694.603,0.0843147657,0.529765297
694.701,0.084403654,0.530323799
694.799,0.0844783238,0.530792963
694.897,0.0845337225,0.531141043
695.002,0.0846013664,0.531566062
695.1,0.0846626481,0.531951106
695.198,0.0846852303,0.532092995
695.303,0.0846342815,0.531772874
695.401,0.0845584571,0.531296455
695.499,0.0845739713,0.531393934
695.597,0.0846731604,0.532017157
695.702,0.0847411195,0.532444157
695.8,0.0847301632,0.532375317
695.898,0.0846514038,0.531880457
696.003,0.0844973739,0.530912658
696.101,0.0843346182,0.529890034
696.199,0.0842010604,0.529050865
696.297,0.0841313027,0.528612565
696.402,0.0841540468,0.52875547
696.5,0.0842401533,0.529296493
696.598,0.0843368324,0.529903946
696.703,0.0843668656,0.53009265
696.801,0.0842828657,0.529564863
696.899,0.084133996,0.528629488
696.997,0.0839727817,0.527616548
697.102,0.0838520267,0.526857822
697.2,0.0838603404,0.526910059
697.298,0.0840162223,0.527889493
697.403,0.0842925246,0.529625552
697.501,0.0845590878,0.531300418
697.599,0.0848250323,0.532971396
697.697,0.0850806185,0.534577292
697.802,0.0852922988,0.535907318
697.9,0.085428902,0.536765622
697.998,0.0855863619,0.537754972
698.103,0.0857745833,0.538937601
698.201,0.0858521308,0.539424847
698.299,0.0858316631,0.539296244
698.397,0.0857933737,0.539055665
698.502,0.0858083602,0.539149828
698.6,0.0858542449,0.53943813
698.698,0.0858538843,0.539435864
698.803,0.0857717944,0.538920078
698.901,0.0856822564,0.538357494
698.999,0.0856528824,0.538172932
699.097,0.0857055313,0.538503735
699.202,0.0858458913,0.539385643
699.3,0.0860353198,0.540575857
699.398,0.086221317,0.541744512
699.503,0.0863402096,0.542491536
699.601,0.0863656189,0.542651187
699.699,0.0863186469,0.542356054
699.797,0.0861922669,0.541561985
699.902,0.0859836554,0.54025124
700.0,0.0857711282,0.538915892
700.098,0.0856021699,0.537854296
700.203,0.0855002315,0.537213799
700.301,0.0854600224,0.536961157
700.399,0.0854301455,0.536773435
700.497,0.0854265286,0.536750709
700.602,0.0855189965,0.537331702
700.7,0.0856450344,0.538123622
700.798,0.0856935736,0.538428602
700.903,0.0856409903,0.538098212
701.001,0.0855659736,0.537626868
701.099,0.0854951805,0.537182062
701.197,0.0854452253,0.536868184
701.302,0.0854731027,0.537043343
701.4,0.085594563,0.5378065
701.498,0.0857296568,0.53865532
701.603,0.0857672531,0.538891545
701.701,0.085684411,0.538371032
701.799,0.0855635648,0.537611733
701.897,0.0854731005,0.537043329
702.002,0.085427173,0.536754758
702.1,0.0854749833,0.537055159
702.198,0.0856735143,0.538302566
702.303,0.0859538017,0.540063664
702.401,0.0860741077,0.540819569
702.499,0.0859835463,0.540250555
702.597,0.0857795878,0.538969045
702.702,0.085565975,0.537626877
702.8,0.0854132712,0.536667411
702.898,0.0852939342,0.535917594
703.003,0.0851167698,0.534804437
703.101,0.0849011194,0.533449466
703.199,0.0847201804,0.532312593
703.297,0.0845956544,0.531530173
703.402,0.0845191639,0.531049569
703.5,0.084546575,0.531221798
703.598,0.0846458894,0.531845809
703.703,0.0847111508,0.532255858
703.801,0.0846939006,0.532147472
703.899,0.0846837883,0.532083934
703.997,0.0847651021,0.532594844
704.102,0.084931195,0.533638436
704.2,0.0850947485,0.534666073
704.298,0.0852466556,0.535620534
704.403,0.0853867857,0.536500998
704.501,0.0854315032,0.536781966
704.599,0.0853312631,0.536152138
704.697,0.0851000469,0.534699364
704.802,0.0847967125,0.532793458
704.9,0.0845556399,0.531278754
704.998,0.0843742759,0.53013921
705.103,0.0842272945,0.529215699
705.201,0.0841307959,0.528609381
705.299,0.0840848777,0.528320868
705.397,0.0841123945,0.528493761
705.502,0.0842075334,0.529091537
705.6,0.0843260935,0.529836472
705.698,0.0844644604,0.530705856
705.803,0.0845796908,0.531429871
705.901,0.0845903234,0.531496677
705.999,0.0845323461,0.531132395
706.097,0.0844991991,0.530924127
706.202,0.0845770077,0.531413012
706.3,0.0847233658,0.532332607
706.398,0.0848422837,0.53307979
706.503,0.0849169367,0.533548849
706.601,0.0850031824,0.534090747
706.699,0.0850912079,0.534643827
706.797,0.0851369829,0.53493144
706.902,0.0851445145,0.534978763
707.0,0.0851208042,0.534829786
707.098,0.0850647779,0.534477763
707.203,0.084995289,0.534041151
707.301,0.0849975217,0.53405518
707.399,0.0850964598,0.534676826
707.497,0.0851998952,0.53532673
707.602,0.0851878342,0.535250948
707.7,0.0850469299,0.53436562
707.798,0.0848550541,0.533160029
707.903,0.0846604942,0.531937573
708.001,0.084511401,0.531000793
708.099,0.0844055105,0.530335464
708.197,0.0843412152,0.529931484
708.302,0.0843083295,0.529724857
708.4,0.0843013429,0.529680959
708.498,0.0842814779,0.529556143
708.603,0.0842534336,0.529379936
708.701,0.0842622979,0.529435632
708.799,0.0842644193,0.529448961
708.897,0.0842329286,0.529251099
709.002,0.084282644,0.52956347
709.1,0.08442951,0.530486257
709.198,0.0845750841,0.531400926
709.303,0.0846901464,0.532123884
709.401,0.0847737576,0.532649228
709.499,0.0848224573,0.532955218
709.597,0.0848110926,0.532883811
709.702,0.0847687991,0.532618073
709.8,0.0847751683,0.532658092
709.898,0.0848311639,0.533009923
710.003,0.0848845307,0.533345236
710.101,0.0849427948,0.53371132
710.199,0.0850916261,0.534646455
710.297,0.0853337012,0.536167457
710.402,0.0855825384,0.537730948
710.5,0.085720374,0.538596994
710.598,0.0857887666,0.539026718
710.703,0.0858307998,0.53929082
710.801,0.0858527173,0.539428532
710.899,0.0859011303,0.53973272
710.997,0.0859455029,0.540011521
711.102,0.0859312011,0.53992166
711.2,0.085870609,0.539540949
711.298,0.0857727873,0.538926317
711.403,0.0856441161,0.538117852
711.501,0.0855140805,0.537300814
711.599,0.0853636629,0.536355712
711.697,0.0851854264,0.535235819
711.802,0.0849561666,0.533795338
711.9,0.0846908489,0.532128297
711.998,0.0844410394,0.530558698
712.103,0.0843718211,0.530123787
712.201,0.0844909373,0.530872216
712.299,0.0846516553,0.531882037
712.397,0.0847858486,0.532725198
712.502,0.0849380249,0.53368135
712.6,0.0850865724,0.534614701
712.698,0.0851805384,0.535205107
712.803,0.0852705586,0.535770721
712.901,0.0853719421,0.536407733
712.999,0.0854017065,0.536594747
713.097,0.0853283973,0.536134132
713.202,0.0852136883,0.535413395
713.3,0.085186831,0.535244645
