time,L_peak,L_integral,ell_m,lambda_m_2pi_ell_m,cluster_count_mprime_gt0,mean_radius_mprime_gt0,max_radius_mprime_gt0,cluster_count_mprime_gtsigma,mean_radius_mprime_gtsigma,max_radius_mprime_gtsigma
632.401,2.28571429,0.421890921,0.253379242,1.59202873,73.0,0.445423514,1.88147657,38.0,0.37252493,0.569672604
632.499,2.28571429,0.421896473,0.253357357,1.59189122,73.0,0.445247622,1.88048502,38.0,0.372787972,0.569672604
632.597,2.28571429,0.421897173,0.253326235,1.59169568,73.0,0.445253875,1.87949294,38.0,0.372838698,0.569672604
632.702,2.28571429,0.421893351,0.253287355,1.59145139,73.0,0.44536973,1.87883126,38.0,0.372383924,0.570762888
632.8,2.28571429,0.421886055,0.253249792,1.59121537,75.0,0.440598399,1.87783831,37.0,0.381187696,0.569672604
632.898,2.28571429,0.421875351,0.25321364,1.59098822,74.0,0.445321628,1.88180697,37.0,0.381340231,0.569672604
633.003,2.28571429,0.421861048,0.253179208,1.59077188,74.0,0.445195512,1.88279783,37.0,0.381666191,0.570762888
633.101,2.28571429,0.421846227,0.253152776,1.5906058,74.0,0.445267459,1.8824676,36.0,0.391457073,0.570762888
633.199,2.28571429,0.421830582,0.253131118,1.59046972,76.0,0.436201172,1.88444811,36.0,0.391723876,0.571851093
633.297,2.28571429,0.42181411,0.253111836,1.59034857,76.0,0.436255987,1.88510781,36.0,0.391815106,0.575103353
633.402,2.28571429,0.421795681,0.25309179,1.59022261,76.0,0.436093516,1.88774433,36.0,0.391762313,0.574021313
633.5,2.28571429,0.421778025,0.253073146,1.59010547,78.0,0.435241927,1.580502,36.0,0.391562577,0.578337324
633.598,2.28571429,0.421760342,0.253055805,1.58999652,77.0,0.438101588,1.580502,36.0,0.391317875,0.578337324
633.703,2.28571429,0.42174182,0.253040543,1.58990062,76.0,0.443769309,1.58207464,36.0,0.391593465,0.577261346
633.801,2.28571429,0.421724839,0.253029951,1.58983407,77.0,0.438692449,1.58599941,36.0,0.391432498,0.579411303
633.899,2.28571429,0.421707962,0.253023445,1.58979319,77.0,0.441675391,1.58756661,36.0,0.391005207,0.577261346
633.997,2.28571429,0.421691285,0.253021813,1.58978294,78.0,0.43660493,1.58874099,36.0,0.390886396,0.57618336
634.102,2.28571429,0.421673984,0.253025608,1.58980678,75.0,0.443538626,1.58952343,36.0,0.391032712,0.575103353
634.2,2.28571429,0.421658637,0.253033462,1.58985613,76.0,0.438050034,1.59069636,36.0,0.391456128,0.575103353
634.298,2.28571429,0.42164409,0.253044725,1.5899269,76.0,0.438746143,1.59147784,36.0,0.391590601,0.57618336
634.403,2.28571429,0.421629559,0.253060771,1.59002772,78.0,0.428741926,1.59186843,36.0,0.392129547,0.577261346
634.501,2.28571429,0.421616943,0.253079824,1.59014743,79.0,0.425626279,1.59342985,36.0,0.391736324,0.578337324
634.599,2.28571429,0.421605016,0.25310338,1.59029544,76.0,0.441097097,1.59498975,36.0,0.391589119,0.579411303
634.697,2.28571429,0.421593377,0.253130672,1.59046692,77.0,0.438598357,1.59615867,36.0,0.39096103,0.57618336
634.802,2.28571429,0.421580081,0.253160445,1.59065399,78.0,0.437574562,1.59927161,36.0,0.391194958,0.57618336
634.9,2.28571429,0.421565736,0.253184734,1.5908066,78.0,0.437994203,1.60199047,36.0,0.390762097,0.574021313
634.998,2.28571429,0.421549156,0.25320355,1.59092483,78.0,0.438324109,1.60586657,36.0,0.39087193,0.574021313
635.103,2.28571429,0.421529501,0.25321879,1.59102058,79.0,0.433946448,1.60702758,36.0,0.391121074,0.57618336
635.201,2.28571429,0.421510204,0.253230793,1.591096,80.0,0.429306931,1.60857428,36.0,0.390878672,0.574021313
635.299,2.28571429,0.421490607,0.253242098,1.59116703,80.0,0.429379732,1.61127745,36.0,0.391027995,0.57618336
635.397,2.28571429,0.421470915,0.253252943,1.59123517,78.0,0.43971928,1.61204895,36.0,0.390667213,0.577261346
635.502,2.28571429,0.421449348,0.253263204,1.59129964,77.0,0.445119151,1.6132055,36.0,0.390408004,0.577261346
635.6,2.28571429,0.421428436,0.253271492,1.59135172,76.0,0.442242408,1.71555328,36.0,0.390164291,0.578337324
635.698,2.28571429,0.421407014,0.253280596,1.59140892,76.0,0.44148943,1.71591563,36.0,0.389839425,0.580483295
635.803,2.28571429,0.421384273,0.2532941,1.59149377,76.0,0.44220264,1.71555328,36.0,0.389637293,0.579411303
635.901,2.28571429,0.421363377,0.25331034,1.59159581,75.0,0.448049939,1.71301467,36.0,0.38987497,0.577261346
635.999,2.28571429,0.421342305,0.253328363,1.59170905,77.0,0.437356691,1.71119907,36.0,0.389093336,0.57618336
636.097,2.28571429,0.421321163,0.253347363,1.59182843,78.0,0.432681827,1.71301467,36.0,0.388788117,0.578337324
636.202,2.28571429,0.421299022,0.253367866,1.59195725,77.0,0.437172025,1.71446576,36.0,0.388669359,0.579411303
636.3,2.28571429,0.421278686,0.253384275,1.59206035,79.0,0.429956455,1.71591563,36.0,0.388248694,0.578337324
636.398,2.28571429,0.421257893,0.253394491,1.59212455,78.0,0.434683281,1.71591563,36.0,0.38774555,0.57618336
636.503,2.28571429,0.421234899,0.253397207,1.59214161,79.0,0.429495998,1.71374037,37.0,0.378229562,0.575103353
636.601,2.28571429,0.421213072,0.253392454,1.59211174,78.0,0.425952486,1.89628769,37.0,0.37815793,0.57618336
636.699,2.28571429,0.421190783,0.253380903,1.59203917,79.0,0.421182366,1.89661551,37.0,0.378008067,0.57618336
636.797,2.28571429,0.421167982,0.253363094,1.59192727,78.0,0.426612132,1.89858125,37.0,0.377829077,0.57618336
636.902,2.28571429,0.421143255,0.253337765,1.59176813,78.0,0.430934414,1.89727098,37.0,0.377767457,0.575103353
637.0,2.28571429,0.421120092,0.253308897,1.59158674,78.0,0.431155134,1.89792623,37.0,0.377731766,0.575103353
637.098,2.28571429,0.421096789,0.253274965,1.59137354,78.0,0.431055001,1.89661551,37.0,0.378266402,0.575103353
637.203,2.28571429,0.421071753,0.253232965,1.59110964,77.0,0.434553934,1.89563187,37.0,0.3783609,0.574021313
637.301,2.28571429,0.421048832,0.25318954,1.59083679,77.0,0.433800597,1.89431956,36.0,0.38787024,0.575103353
637.399,2.28571429,0.421026711,0.25314307,1.59054482,78.0,0.428608374,1.89136354,36.0,0.388344925,0.577261346
637.497,2.28571429,0.421004537,0.253093266,1.59023189,79.0,0.425957808,1.89234939,36.0,0.388895927,0.578337324
637.602,2.28571429,0.420979473,0.253036808,1.58987715,81.0,0.4172051,1.89202083,36.0,0.389079536,0.579411303
637.7,2.28571429,0.420955427,0.252984176,1.58954646,81.0,0.416611749,1.89202083,36.0,0.388970319,0.581553311
637.798,2.28571429,0.420931102,0.252932543,1.58922204,82.0,0.411501254,1.8926779,36.0,0.388879389,0.581553311
637.903,2.28571429,0.420903519,0.252876074,1.58886723,81.0,0.423918892,1.69440431,37.0,0.379435527,0.580483295
638.001,2.28571429,0.420875908,0.252821875,1.58852669,83.0,0.414423999,1.69513798,37.0,0.379748574,0.580483295
638.099,2.28571429,0.420847289,0.252767546,1.58818533,80.0,0.425377641,1.69403736,37.0,0.379729214,0.580483295
638.197,2.28571429,0.420818084,0.252712951,1.5878423,79.0,0.427028998,1.69293602,36.0,0.388642796,0.580483295
638.302,2.28571429,0.420784736,0.252651151,1.587454,80.0,0.423082238,1.69403736,36.0,0.388618976,0.580483295
638.4,2.28571429,0.420750468,0.252590058,1.58707014,80.0,0.423363503,1.69440431,36.0,0.38876779,0.581553311
638.498,2.28571429,0.420713642,0.25252818,1.58668135,81.0,0.419156396,1.69587133,36.0,0.38882747,0.581553311
638.603,2.28571429,0.420672401,0.252461979,1.5862654,82.0,0.4146475,1.69733708,36.0,0.389150021,0.581553311
638.701,2.28571429,0.420631993,0.252398125,1.58586419,83.0,0.407241722,1.69623788,37.0,0.379397814,0.582621363
638.799,2.28571429,0.420588618,0.252330352,1.58543836,83.0,0.407568296,1.69587133,37.0,0.379223667,0.582621363
638.897,2.28571429,0.420542012,0.252259634,1.58499402,84.0,0.402848224,1.69587133,37.0,0.379463741,0.583687459
639.002,2.28571429,0.420489738,0.252184404,1.58452134,81.0,0.413815039,1.69770332,37.0,0.379496547,0.582621363
639.1,2.28571429,0.420440093,0.252118137,1.58410498,82.0,0.409065234,1.69733708,37.0,0.379629567,0.579411303
639.198,2.28571429,0.420390084,0.252056527,1.58371787,83.0,0.407969836,1.69660436,36.0,0.389426399,0.579411303
639.303,2.28571429,0.420335728,0.251993938,1.58332461,83.0,0.409937851,1.69733708,36.0,0.389289049,0.579411303
639.401,2.28571429,0.420284399,0.251939192,1.58298063,83.0,0.411907463,1.69660436,36.0,0.388560273,0.57618336
639.499,2.28571429,0.420233333,0.251889597,1.58266902,82.0,0.416835484,1.69733708,36.0,0.389032583,0.577261346
639.597,2.28571429,0.420182488,0.251843538,1.58237962,83.0,0.412305814,1.69806948,36.0,0.389144693,0.577261346
639.702,2.28571429,0.420127847,0.251795007,1.58207469,83.0,0.410682425,1.70245726,37.0,0.379532284,0.575103353
639.8,2.28571429,0.420077088,0.251750389,1.58179435,82.0,0.415250295,1.70501159,36.0,0.3893985,0.57618336
639.898,2.28571429,0.420027255,0.251708411,1.58153059,81.0,0.417830051,1.70574069,36.0,0.389477234,0.57618336
640.003,2.28571429,0.419976004,0.251668901,1.58128234,79.0,0.426960857,1.70537618,36.0,0.389187735,0.575103353
640.101,2.28571429,0.419931801,0.251639177,1.58109558,79.0,0.427086455,1.70355244,36.0,0.389479883,0.57618336
640.199,2.28571429,0.419892326,0.251616337,1.58095207,77.0,0.437032314,1.70391734,36.0,0.389282916,0.57618336
640.297,2.28571429,0.41985713,0.251597616,1.58083444,77.0,0.437361194,1.70501159,36.0,0.389436045,0.579411303
640.402,2.28571429,0.419822858,0.251579523,1.58072076,74.0,0.452541374,1.70829011,36.0,0.389641297,0.579411303
640.5,2.28571429,0.419793648,0.25156453,1.58062656,76.0,0.44458729,1.70829011,36.0,0.390028541,0.578337324
640.598,2.28571429,0.419767699,0.251553123,1.58055489,76.0,0.445890722,1.70792614,36.0,0.390604541,0.577261346
640.703,2.28571429,0.419743859,0.251544952,1.58050355,76.0,0.445892352,1.70974521,36.0,0.390766084,0.578337324
640.801,2.28571429,0.419724403,0.25153904,1.5804664,78.0,0.435880268,1.70974521,36.0,0.390747114,0.577261346
640.899,2.28571429,0.419706953,0.251533898,1.58043409,80.0,0.428756587,1.70574069,36.0,0.391028499,0.577261346
640.997,2.28571429,0.419691224,0.2515295,1.58040646,80.0,0.428685554,1.70537618,37.0,0.382016764,0.577261346
641.102,2.28571429,0.419676769,0.251527929,1.58039659,80.0,0.430924884,1.70355244,37.0,0.381753438,0.577261346
641.2,2.28571429,0.41966644,0.251532427,1.58042485,80.0,0.431834526,1.70172675,37.0,0.381677348,0.578337324
641.298,2.28571429,0.419659378,0.251543845,1.58049659,79.0,0.43618409,1.7028224,37.0,0.381092205,0.577261346
641.403,2.28571429,0.419655423,0.251564273,1.58062494,79.0,0.437505759,1.6998991,37.0,0.381103849,0.577261346
641.501,2.28571429,0.419655183,0.251591032,1.58079308,78.0,0.440402248,1.69806948,37.0,0.380978345,0.577261346
641.599,2.28571429,0.419657729,0.251623475,1.58099692,77.0,0.443304009,1.69843556,37.0,0.380817493,0.577261346
641.697,2.28571429,0.419662081,0.251659923,1.58122593,76.0,0.448380654,1.69623788,37.0,0.381021491,0.57618336
641.802,2.28571429,0.419668526,0.251703722,1.58150113,77.0,0.442855336,1.69367032,37.0,0.38088328,0.577261346
641.9,2.28571429,0.419676485,0.251749529,1.58178894,77.0,0.443696477,1.69367032,37.0,0.380829908,0.575103353
641.998,2.28571429,0.419686056,0.251798629,1.58209745,77.0,0.443849196,1.69330321,37.0,0.380829241,0.57618336
642.103,2.28571429,0.419697473,0.251853039,1.58243931,79.0,0.433449196,1.69587133,37.0,0.381142392,0.57618336
642.201,2.28571429,0.419709196,0.251905537,1.58276917,77.0,0.444114998,1.69880156,37.0,0.380934894,0.57618336
642.299,2.28571429,0.419722001,0.251959736,1.58310971,78.0,0.43901798,1.69733708,37.0,0.380424896,0.575103353
642.397,2.28571429,0.419735516,0.252014679,1.58345493,76.0,0.446802439,1.69733708,36.0,0.390031623,0.574021313
642.502,2.28571429,0.419750349,0.252074144,1.58382856,77.0,0.440873501,1.69843556,36.0,0.390123557,0.575103353
642.6,2.28571429,0.419764515,0.252131768,1.58419062,76.0,0.446812306,1.69843556,37.0,0.380842667,0.574021313
642.698,2.28571429,0.419778809,0.252192142,1.58456996,76.0,0.446847639,1.70026478,37.0,0.381043799,0.574021313
642.803,2.28571429,0.419793802,0.252258749,1.58498847,74.0,0.455925241,1.70428217,37.0,0.38106849,0.572937231
642.901,2.28571429,0.419807034,0.252321441,1.58538237,74.0,0.455656287,1.70501159,37.0,0.380915154,0.574021313
642.999,2.28571429,0.419818862,0.25238403,1.58577563,75.0,0.450115121,1.70646948,37.0,0.380885557,0.57618336
643.097,2.28571429,0.419828463,0.252446041,1.58616525,75.0,0.445141411,1.77434036,37.0,0.381266308,0.575103353
643.202,2.28571429,0.41983568,0.252510433,1.58656984,75.0,0.444652163,1.77609141,37.0,0.380841407,0.574021313
643.3,2.28571429,0.419839577,0.252566795,1.58692397,75.0,0.444473802,1.7781904,37.0,0.380590057,0.574021313
643.398,2.28571429,0.419841509,0.252618422,1.58724836,73.0,0.45108656,1.77749101,37.0,0.38057013,0.574021313
643.503,2.28571429,0.419841699,0.252665986,1.58754721,73.0,0.450980235,1.77679135,37.0,0.380888502,0.57618336
643.601,2.28571429,0.419839475,0.252699836,1.5877599,76.0,0.435036989,1.77574134,38.0,0.371958038,0.574021313
643.699,2.28571429,0.419834507,0.252722141,1.58790005,75.0,0.440808539,1.77504099,38.0,0.371552618,0.574021313
643.797,2.28571429,0.4198273,0.252734068,1.58797499,75.0,0.440762367,1.77853999,38.0,0.371276887,0.575103353
643.902,2.28571429,0.419818085,0.252737249,1.58799497,75.0,0.441425011,1.78133424,38.0,0.371400942,0.574021313
644.0,2.28571429,0.419808637,0.252733185,1.58796944,75.0,0.441689958,1.78203212,38.0,0.371504478,0.575103353
644.098,2.28571429,0.419799093,0.252725025,1.58791817,75.0,0.437955604,1.78238096,38.0,0.371894099,0.57618336
644.203,2.28571429,0.419789242,0.252713522,1.58784589,75.0,0.438440881,1.78272972,38.0,0.372099202,0.578337324
644.301,2.28571429,0.41978052,0.252701707,1.58777165,75.0,0.438743561,1.78377562,38.0,0.372349843,0.579411303
644.399,2.28571429,0.419772466,0.252690133,1.58769893,73.0,0.447149221,1.78412412,38.0,0.372533233,0.57618336
644.497,2.28571429,0.419765274,0.252678537,1.58762607,75.0,0.438933699,1.78307842,38.0,0.37177008,0.575103353
644.602,2.28571429,0.419757476,0.25266299,1.58752839,76.0,0.433566221,1.78307842,38.0,0.37201905,0.577261346
644.7,2.28571429,0.419750096,0.252646374,1.58742399,76.0,0.43367587,1.7848209,38.0,0.371960946,0.578337324
644.798,2.28571429,0.419743376,0.25263044,1.58732387,77.0,0.429742378,1.77958835,38.0,0.371489828,0.578337324
644.903,2.28571429,0.41973654,0.252615457,1.58722973,77.0,0.429880057,1.7809852,38.0,0.37162657,0.578337324
645.001,2.28571429,0.419730257,0.252603809,1.58715654,79.0,0.41962241,1.77923896,38.0,0.371201103,0.57618336
645.099,2.28571429,0.41972413,0.252593132,1.58708946,78.0,0.427171229,1.77993766,37.0,0.38074448,0.577261346
645.197,2.28571429,0.419717947,0.252580734,1.58701155,76.0,0.434617764,1.78168321,37.0,0.380745318,0.579411303
645.302,2.28571429,0.419710821,0.252562695,1.58689822,77.0,0.432151155,1.78133424,37.0,0.380786428,0.578337324
645.4,2.28571429,0.419703458,0.252540356,1.58675785,80.0,0.419016857,1.77993766,37.0,0.381128638,0.57618336
645.498,2.28571429,0.419695209,0.252512283,1.58658147,80.0,0.419265735,1.78063609,37.0,0.381428066,0.57618336
645.603,2.28571429,0.419685084,0.25247601,1.58635355,81.0,0.417526176,1.78168321,37.0,0.381334795,0.574021313
645.701,2.28571429,0.419674716,0.252438788,1.58611968,80.0,0.420810105,1.78168321,37.0,0.3811653,0.575103353
645.799,2.28571429,0.419664833,0.252403261,1.58589646,83.0,0.40824915,1.78342706,37.0,0.38115869,0.575103353
645.897,2.28571429,0.419657478,0.252374985,1.5857188,83.0,0.408171032,1.7851692,37.0,0.381579941,0.575103353
646.002,2.28571429,0.419653626,0.252354751,1.58559167,81.0,0.41780436,1.78621366,37.0,0.381490986,0.574021313
646.1,2.28571429,0.419653291,0.252342563,1.58551508,81.0,0.417498036,1.78830077,38.0,0.372249199,0.574021313
646.198,2.28571429,0.419654743,0.252332525,1.58545201,82.0,0.416700544,1.78899593,38.0,0.372685287,0.578337324
646.303,2.28571429,0.419657404,0.2523215,1.58538274,83.0,0.416479616,1.72494968,38.0,0.372612324,0.578337324
646.401,2.28571429,0.419661187,0.252311597,1.58532052,83.0,0.416191009,1.72675082,38.0,0.373081708,0.579411303
646.499,2.28571429,0.419667052,0.252304078,1.58527328,83.0,0.416049549,1.72639074,38.0,0.372579611,0.577261346
646.597,2.28571429,0.419675685,0.252301109,1.58525462,84.0,0.411784771,1.72675082,38.0,0.372794334,0.578337324
646.702,2.28571429,0.419688529,0.252305109,1.58527976,87.0,0.401260019,1.72531006,38.0,0.37287627,0.577261346
646.8,2.28571429,0.419703971,0.25231635,1.58535038,84.0,0.409176567,1.7242287,38.0,0.372896566,0.578337324
646.898,2.28571429,0.41972274,0.252335192,1.58546877,84.0,0.410669229,1.72350741,38.0,0.372442532,0.578337324
647.003,2.28571429,0.419746644,0.25236339,1.58564594,83.0,0.40997619,1.72134175,38.0,0.372371033,0.579411303
647.101,2.28571429,0.419771207,0.252392041,1.58582596,81.0,0.418603166,1.72350741,38.0,0.372689235,0.577261346
647.199,2.28571429,0.419796151,0.25241869,1.5859934,80.0,0.423237793,1.72314666,38.0,0.372451402,0.57618336
647.297,2.28571429,0.419821274,0.252443681,1.58615043,80.0,0.42312425,1.72278583,38.0,0.372882098,0.57618336
647.402,2.28571429,0.4198481,0.252467841,1.58630223,80.0,0.421431702,1.71989646,38.0,0.373266681,0.57618336
647.5,2.28571429,0.419873132,0.252488209,1.5864302,78.0,0.430213356,1.71953495,38.0,0.372860766,0.575103353
647.598,2.28571429,0.419899374,0.252508364,1.58655684,79.0,0.425295609,1.72061926,39.0,0.364188404,0.574021313
647.703,2.28571429,0.419929753,0.252530566,1.58669634,79.0,0.425648274,1.71844995,38.0,0.373108071,0.574021313
647.801,2.28571429,0.419960303,0.25255199,1.58683095,81.0,0.415930251,1.71989646,38.0,0.373611125,0.571851093
647.899,2.28571429,0.419992965,0.252574145,1.58697016,83.0,0.409257374,1.71917336,38.0,0.373525036,0.575103353
647.997,2.28571429,0.420027916,0.252597188,1.58711494,82.0,0.410131326,1.71772624,38.0,0.37365127,0.571851093
648.102,2.28571429,0.420067408,0.252622117,1.58727157,80.0,0.41920912,1.7166401,38.0,0.374245569,0.571851093
648.2,2.28571429,0.420106225,0.252647515,1.58743116,78.0,0.428910585,1.7162779,38.0,0.374456053,0.571851093
648.298,2.28571429,0.420147971,0.252678364,1.58762499,80.0,0.424123984,1.69916748,38.0,0.374245229,0.569672604
648.403,2.28571429,0.420196115,0.25271705,1.58786806,79.0,0.429044658,1.70063039,38.0,0.37457923,0.56858023
648.501,2.28571429,0.420242861,0.252753804,1.58809899,79.0,0.42907182,1.70063039,38.0,0.374624137,0.567485753
648.599,2.28571429,0.420289918,0.252787604,1.58831136,79.0,0.429046287,1.69733708,38.0,0.37493642,0.570762888
648.697,2.28571429,0.420336686,0.252817589,1.58849976,79.0,0.428784573,1.69733708,38.0,0.375163677,0.570762888
648.802,2.28571429,0.420386748,0.252846649,1.58868235,79.0,0.428915123,1.69843556,38.0,0.376006091,0.570762888
648.9,2.28571429,0.420434427,0.252873214,1.58884927,80.0,0.423389604,1.69697076,38.0,0.375948752,0.570762888
648.998,2.28571429,0.42048351,0.252899701,1.58901569,78.0,0.430650923,1.71374037,38.0,0.376054543,0.572937231
649.103,2.28571429,0.420537073,0.252926155,1.5891819,76.0,0.440810592,1.71410311,38.0,0.376402614,0.574021313
649.201,2.28571429,0.420587599,0.252948753,1.58932389,78.0,0.437939648,1.55352358,38.0,0.376238711,0.575103353
649.299,2.28571429,0.420638942,0.252970394,1.58945986,77.0,0.443037481,1.55432374,38.0,0.376433632,0.574021313
649.397,2.28571429,0.420691083,0.252990996,1.58958931,78.0,0.438843431,1.55352358,38.0,0.376849825,0.574021313
649.502,2.28571429,0.420747455,0.253011969,1.58972109,78.0,0.439109606,1.55352358,38.0,0.37713526,0.574021313
649.6,2.28571429,0.420800998,0.253031864,1.58984609,77.0,0.443568859,1.55392371,38.0,0.377553273,0.575103353
649.698,2.28571429,0.420855591,0.253050474,1.58996302,77.0,0.440376729,1.55232255,38.0,0.377437867,0.575103353
649.803,2.28571429,0.420914219,0.253064127,1.5900488,76.0,0.445602594,1.5511206,38.0,0.377568088,0.575103353
649.901,2.28571429,0.420967989,0.253068036,1.59007337,76.0,0.445549412,1.55071974,38.0,0.377542614,0.574021313
649.999,2.28571429,0.421020331,0.253063683,1.59004601,74.0,0.446547968,1.74964164,38.0,0.377876012,0.57618336
650.097,2.28571429,0.421071613,0.253054218,1.58998655,78.0,0.432283745,1.73751844,38.0,0.378107212,0.575103353
650.202,2.28571429,0.421126434,0.253042712,1.58991425,78.0,0.432339627,1.73787621,38.0,0.378362807,0.575103353
650.3,2.28571429,0.421178257,0.253032909,1.58985265,78.0,0.432330162,1.73716059,38.0,0.378171912,0.57618336
650.398,2.28571429,0.421230172,0.253022643,1.58978815,79.0,0.427733296,1.73644468,38.0,0.378198698,0.574021313
650.503,2.28571429,0.421284964,0.253009353,1.58970465,77.0,0.442024958,1.50638685,39.0,0.369434184,0.572937231
650.601,2.28571429,0.421334693,0.252994343,1.58961034,77.0,0.44254684,1.5055612,39.0,0.369645786,0.570762888
650.699,2.28571429,0.421382673,0.252978898,1.58951329,76.0,0.443441389,1.50514821,39.0,0.369938982,0.570762888
650.797,2.28571429,0.421429685,0.252968461,1.58944772,76.0,0.443165244,1.50514821,40.0,0.362558711,0.570762888
650.902,2.28571429,0.421480307,0.252968637,1.58944882,77.0,0.43995087,1.50390856,40.0,0.362974813,0.571851093
651.0,2.28571429,0.421528073,0.252980918,1.58952599,78.0,0.438207682,1.50432189,40.0,0.362638013,0.572937231
651.098,2.28571429,0.421575338,0.253002256,1.58966006,78.0,0.434732464,1.50390856,40.0,0.361980623,0.572937231
651.203,2.28571429,0.421625034,0.25303242,1.58984958,78.0,0.434221145,1.50473511,40.0,0.362307558,0.574021313
651.301,2.28571429,0.421670965,0.253065649,1.59005837,78.0,0.43423579,1.50473511,40.0,0.362495463,0.575103353
651.399,2.28571429,0.421716113,0.253101795,1.59028548,80.0,0.424640444,1.50473511,40.0,0.362565479,0.575103353
651.497,2.28571429,0.421760121,0.253140955,1.59053153,81.0,0.420259227,1.50349511,40.0,0.362928925,0.575103353
651.602,2.28571429,0.421806227,0.253187794,1.59082583,80.0,0.425055348,1.50390856,40.0,0.363293456,0.57618336
651.7,2.28571429,0.421847887,0.253235771,1.59112728,82.0,0.416273709,1.50142618,40.0,0.363122742,0.57618336
651.798,2.28571429,0.421887105,0.253285874,1.59144208,80.0,0.422503684,1.50101205,40.0,0.36320805,0.57618336
651.903,2.28571429,0.421925576,0.253339221,1.59177727,79.0,0.434366334,1.28064123,40.0,0.363002385,0.574021313
652.001,2.28571429,0.421957595,0.253385579,1.59206855,79.0,0.434555216,1.28064123,40.0,0.36305779,0.575103353
652.099,2.28571429,0.421985016,0.253425136,1.59231709,79.0,0.434620378,1.27918402,40.0,0.363082224,0.577261346
652.197,2.28571429,0.42200724,0.253455804,1.59250978,80.0,0.430727831,1.26942656,40.0,0.363051661,0.579411303
652.302,2.28571429,0.422025124,0.253478227,1.59265067,80.0,0.430321889,1.26746606,40.0,0.362921377,0.57618336
652.4,2.28571429,0.422035026,0.25348712,1.59270655,81.0,0.425772204,1.26697546,39.0,0.371048703,0.577261346
652.498,2.28571429,0.42203773,0.253484949,1.59269291,81.0,0.425379675,1.26942656,39.0,0.370835772,0.574021313
652.603,2.28571429,0.422034133,0.253475394,1.59263287,81.0,0.422999134,1.47300017,39.0,0.37095181,0.577261346
652.701,2.28571429,0.422026088,0.253462757,1.59255347,80.0,0.427614794,1.47384405,39.0,0.370574891,0.577261346
652.799,2.28571429,0.422013249,0.25344512,1.59244265,80.0,0.427820588,1.47595165,39.0,0.37064471,0.577261346
652.897,2.28571429,0.421995041,0.253420446,1.59228763,80.0,0.428186097,1.47595165,39.0,0.370197562,0.577261346
653.002,2.28571429,0.421970017,0.253386497,1.59207432,81.0,0.42128751,1.50225409,39.0,0.369745842,0.577261346
653.1,2.28571429,0.42194271,0.253350116,1.59184572,81.0,0.421090997,1.50142618,40.0,0.362134548,0.572937231
653.198,2.28571429,0.421912341,0.253310408,1.59159623,80.0,0.425619394,1.50142618,40.0,0.362158951,0.574021313
653.303,2.28571429,0.421877119,0.253265732,1.59131553,80.0,0.42639056,1.50266788,40.0,0.362476138,0.57618336
653.401,2.28571429,0.421843267,0.253225677,1.59106386,81.0,0.421964488,1.50308155,40.0,0.361683694,0.57618336
653.499,2.28571429,0.421809155,0.253189315,1.59083538,81.0,0.422330686,1.50390856,40.0,0.36125066,0.57618336
653.597,2.28571429,0.421774966,0.253157463,1.59063525,81.0,0.422393935,1.50308155,40.0,0.360905926,0.574021313
653.702,2.28571429,0.421738961,0.253129137,1.59045727,81.0,0.422016538,1.50308155,39.0,0.36891684,0.574021313
653.8,2.28571429,0.421706873,0.253109348,1.59033294,82.0,0.417402542,1.50349511,39.0,0.369166294,0.574021313
653.898,2.28571429,0.421676941,0.253097041,1.59025561,81.0,0.422070877,1.50432189,39.0,0.368640099,0.574021313
654.003,2.28571429,0.421646808,0.253091488,1.59022072,81.0,0.422420252,1.50638685,39.0,0.368269157,0.57618336
654.101,2.28571429,0.421619566,0.253091309,1.59021959,80.0,0.427140088,1.50638685,39.0,0.368149689,0.575103353
654.199,2.28571429,0.421592709,0.253093232,1.59023168,81.0,0.424430865,1.50844898,39.0,0.368294668,0.575103353
654.297,2.28571429,0.421566373,0.253095548,1.59024623,83.0,0.415192417,1.50762447,39.0,0.368199222,0.575103353
654.402,2.28571429,0.421539602,0.253099365,1.59027021,83.0,0.409975952,1.51256481,39.0,0.367368045,0.575103353
654.5,2.28571429,0.421516967,0.253105806,1.59031068,83.0,0.409767562,1.51133124,39.0,0.367586804,0.574021313
654.598,2.28571429,0.421496642,0.253114841,1.59036745,84.0,0.398564606,1.51420801,39.0,0.367583498,0.571851093
654.703,2.28571429,0.421476313,0.253126174,1.59043866,83.0,0.402252609,1.51502894,39.0,0.367839981,0.575103353
654.801,2.28571429,0.421457025,0.253135431,1.59049682,80.0,0.413837652,1.51502894,38.0,0.37703133,0.575103353
654.899,2.28571429,0.421436227,0.253140386,1.59052795,83.0,0.407059897,1.51666947,38.0,0.376782537,0.574021313
654.997,2.28571429,0.421413561,0.253138617,1.59051684,80.0,0.41905724,1.51707933,38.0,0.376500428,0.571851093
655.102,2.28571429,0.42138697,0.253126363,1.59043984,80.0,0.41899928,1.51543924,38.0,0.37666764,0.572937231
655.2,2.28571429,0.421359664,0.25310311,1.59029374,79.0,0.42420232,1.51461853,38.0,0.376337779,0.571851093
655.298,2.28571429,0.421330347,0.253069585,1.5900831,80.0,0.418536883,1.51297578,38.0,0.376345759,0.572937231
655.403,2.28571429,0.42129816,0.253026593,1.58981297,79.0,0.421295911,1.51338663,38.0,0.376550433,0.574021313
