time,A_m,sqrt_A_m
415.702,0.00281345456,0.0530420075
415.8,0.00281418648,0.0530489065
415.898,0.00281495744,0.0530561725
416.003,0.00281586218,0.0530646981
416.101,0.00281677637,0.0530733113
416.199,0.00281773366,0.053082329
416.297,0.00281871687,0.0530915894
416.402,0.00281980505,0.0531018366
416.5,0.00282086074,0.0531117759
416.598,0.0028219571,0.0531220962
416.703,0.00282317499,0.0531335581
416.801,0.00282434321,0.0531445502
416.899,0.00282553719,0.0531557823
416.997,0.00282677115,0.053167388
417.102,0.00282814421,0.053180299
417.2,0.00282945219,0.0531925952
417.298,0.00283075963,0.0532048835
417.403,0.00283215296,0.0532179759
417.501,0.00283346878,0.053230337
417.599,0.00283480524,0.0532428891
417.697,0.00283615769,0.0532555884
417.802,0.00283761466,0.0532692657
417.9,0.00283895517,0.0532818465
417.998,0.00284024104,0.0532939118
418.103,0.00284154941,0.0533061855
418.201,0.00284272134,0.0533171768
418.299,0.00284382818,0.0533275555
418.397,0.00284484259,0.0533370658
418.502,0.00284586516,0.0533466509
418.6,0.00284680856,0.0533554924
418.698,0.00284773817,0.053364203
418.803,0.00284870511,0.0533732622
418.901,0.00284957902,0.0533814483
418.999,0.00285043434,0.0533894591
419.097,0.00285126852,0.0533972707
419.202,0.00285212428,0.0534052832
419.3,0.00285288259,0.0534123823
419.398,0.00285360174,0.053419114
419.503,0.00285430154,0.0534256637
419.601,0.00285484474,0.0534307472
419.699,0.00285528029,0.0534348228
419.797,0.00285564799,0.0534382634
419.902,0.00285599559,0.0534415156
420.0,0.00285624245,0.0534438252
420.098,0.00285640824,0.0534453762
420.203,0.00285658186,0.0534470004
420.301,0.00285679905,0.0534490323
420.399,0.0028570455,0.0534513377
420.497,0.00285727227,0.0534534589
420.602,0.0028575133,0.0534557134
420.7,0.00285774808,0.0534579094
420.798,0.00285798688,0.0534601429
420.903,0.00285824718,0.0534625774
421.001,0.0028585124,0.0534650578
421.099,0.00285882997,0.0534680276
421.197,0.00285922188,0.0534716923
421.302,0.00285973382,0.0534764792
421.4,0.00286028838,0.053481664
421.498,0.00286089472,0.0534873323
421.603,0.00286158507,0.0534937853
