case,time,kinetic_energy,lc_w_z05_raw,lc_w_z_weighted_raw,convective_wavelength_z05_2pi_lc,convective_wavelength_z_weighted_2pi_lc,Lm_raw,MSE_integral_wavelength_2pi_Lm,mprime2_z025,mprime2_z050,mprime2_z075,mprime2_z_weighted
Ek7e-3_AR16,12.3,5.03201815e-09,0.0808995961,0.100886422,0.508307153572283,0.6338880844043194,0.0813771084,0.5113074518396404,9.54300483e-10,1.38291844e-08,2.80688376e-08,1.15334312e-08
Ek7e-3_AR16,12.4,5.4040896e-09,0.0809563526,0.101546291,0.5086637651791699,0.6380341636097826,0.0814097354,0.5115124533266578,9.59972161e-10,1.46580994e-08,3.01398214e-08,1.23327292e-08
Ek7e-3_AR16,12.5,5.8040441e-09,0.0810108868,0.10215607,0.5090064136633486,0.6418655180632094,0.0814406951,0.5117069788588126,9.65891295e-10,1.55437619e-08,3.23664578e-08,1.31910033e-08
Ek7e-3_AR16,12.6,6.2339757e-09,0.0810633798,0.102713094,0.5093362369096784,0.6453654030757557,0.0814701194,0.5118918571882466,9.72088538e-10,1.64902766e-08,3.47605283e-08,1.41126767e-08
Ek7e-3_AR16,12.7,6.69612825e-09,0.0811139398,0.103215538,0.5096539147588095,0.6485223518342362,0.081498132,0.5120678655449825,9.7859628e-10,1.75020505e-08,3.73347079e-08,1.51025048e-08
Ek7e-3_AR16,12.8,7.1929212e-09,0.0811627391,0.103662819,0.5099605298035702,0.6513327012416169,0.081524848,0.5122357271236491,9.85448744e-10,1.85838156e-08,4.01026343e-08,1.61656009e-08
Ek7e-3_AR16,12.9,7.7269423e-09,0.0812098896,0.104055199,0.5102567851323963,0.653798097492448,0.0815503758,0.5123961230215337,9.92682086e-10,1.97406522e-08,4.30789814e-08,1.73074627e-08
Ek7e-3_AR16,13.0,8.30097935e-09,0.0812555155,0.104394118,0.5105434611169032,0.6559275883735719,0.0815748167,0.5125496897253079,1.00033451e-09,2.09780148e-08,4.62795363e-08,1.8534001e-08
Ek7e-3_AR16,13.1,8.918032e-09,0.0812997249,0.104681905,0.5108212369694223,0.6577358074235693,0.0815982649,0.5126970191110277,1.0084464e-09,2.23017601e-08,4.97212853e-08,1.98515711e-08
Ek7e-3_AR16,13.2,9.5813188e-09,0.0813426149,0.104921518,0.5110907227872473,0.6592413403045785,0.0816208081,0.5128386622140445,1.01706046e-09,2.37181762e-08,5.3422504e-08,2.12670058e-08
Ek7e-3_AR16,13.3,1.02942891e-08,0.0813842878,0.105116917,0.5113525613402349,0.6604690684304161,0.0816425277,0.5129751304856424,1.02622182e-09,2.52340147e-08,5.74028556e-08,2.27876517e-08
Ek7e-3_AR16,13.4,1.106067795e-08,0.0814248174,0.105272237,0.5116072163274608,0.6614449727723273,0.0816634994,0.513106899562949,1.03597828e-09,2.68565252e-08,6.16834957e-08,2.44214072e-08
Ek7e-3_AR16,13.5,1.18844663e-08,0.0814643067,0.105392008,0.5118553349170115,0.6621975161597534,0.0816837933,0.5132344098972543,1.0463804e-09,2.85934922e-08,6.62871858e-08,2.61767644e-08
Ek7e-3_AR16,13.6,1.27699566e-08,0.0815027937,0.105480766,0.512097155869929,0.662755199121248,0.0817034745,0.513358070523922,1.05748167e-09,3.04532746e-08,7.12384147e-08,2.80628533e-08
Ek7e-3_AR16,13.7,1.37217617e-08,0.0815403425,0.105543051,0.5123330819383912,0.6631465473181057,0.0817226022,0.5134782534075221,1.06933878e-09,3.24448494e-08,7.65635314e-08,3.00894908e-08
Ek7e-3_AR16,13.8,1.474482645e-08,0.081577016,0.105583242,0.5125635083347541,0.6633990748187866,0.0817412316,0.5135953053798837,1.08201174e-09,3.45778562e-08,8.22908822e-08,3.22672303e-08
Ek7e-3_AR16,13.9,1.58444814e-08,0.0816128664,0.105605447,0.5127887630412905,0.6635385929485326,0.081759414,0.513709548768413,1.09556419e-09,3.68626473e-08,8.84509626e-08,3.46074174e-08
Ek7e-3_AR16,14.0,1.702643895e-08,0.0816479308,0.105613376,0.5130090791641756,0.6635884123248331,0.081777196,0.5138212763695452,1.11006356e-09,3.93103403e-08,9.50765815e-08,3.71222497e-08
Ek7e-3_AR16,14.1,1.829683365e-08,0.0816822431,0.105610429,0.5132246697033911,0.663569895777733,0.0817946208,0.5139307596168857,1.12558138e-09,4.19328741e-08,1.02203034e-07,3.98248395e-08
Ek7e-3_AR16,14.2,1.966223965e-08,0.0817158325,0.105599492,0.5134357181279481,0.6635011765800283,0.0818117275,0.51403824418298,1.14219353e-09,4.47430704e-08,1.09868288e-07,4.27292816e-08
Ek7e-3_AR16,14.3,2.112974515e-08,0.0817487366,0.105583113,0.513642460685614,0.663398264287882,0.0818285524,0.514143958147455,1.15998055e-09,4.77546987e-08,1.18113185e-07,4.58507272e-08
Ek7e-3_AR16,14.4,2.270692135e-08,0.0817809809,0.105563475,0.5138450575976143,0.6632748750948196,0.081845129,0.5142481119970179,1.17902793e-09,5.09825478e-08,1.26981661e-07,4.9205462e-08
Ek7e-3_AR16,14.5,2.440191395e-08,0.081812573,0.105542239,0.5140435566161573,0.6631414453716363,0.0818614884,0.5143509011387322,1.1994265e-09,5.44424991e-08,1.36520971e-07,5.28109891e-08
Ek7e-3_AR16,14.6,2.62234428e-08,0.0818435385,0.105520857,0.5142381185907867,0.6630070983033982,0.0818776585,0.5144525008734678,1.22127272e-09,5.81516077e-08,1.46781945e-07,5.66861203e-08
Ek7e-3_AR16,14.7,2.818086775e-08,0.0818738827,0.105500481,0.5144287768223849,0.6628790721195791,0.0818936655,0.5145530758206798,1.24466914e-09,6.21281882e-08,1.57819254e-07,6.08510705e-08
Ek7e-3_AR16,14.8,3.028421235e-08,0.0819036241,0.105481858,0.5146156475498799,0.6627620603596035,0.0819095329,0.5146527736352229,1.26972476e-09,6.63919066e-08,1.69691695e-07,6.53275616e-08
Ek7e-3_AR16,14.9,3.2544229e-08,0.0819327782,0.105465622,0.5147988281626439,0.6626600465629561,0.0819252827,0.514751732547174,1.2965555e-09,7.09638789e-08,1.82462506e-07,7.01389326e-08
Ek7e-3_AR16,15.0,3.49724179e-08,0.0819613667,0.105452113,0.5149784550057982,0.6625751670126414,0.0819409353,0.5148500807335131,1.32528461e-09,7.58667755e-08,1.96199694e-07,7.53102563e-08
Ek7e-3_AR16,15.1,3.75810879e-08,0.0819893921,0.105441593,0.5151545437873061,0.66250906790321,0.08195651,0.5149479394597168,1.35604327e-09,8.11249348e-08,2.10976395e-07,8.08684663e-08
Ek7e-3_AR16,15.2,4.03834534e-08,0.0820168492,0.105434108,0.5153270618346039,0.6624620382611857,0.0819720243,0.515045418681528,1.38897105e-09,8.67644808e-08,2.26871252e-07,8.68424895e-08
Ek7e-3_AR16,15.3,4.339360435e-08,0.0820437765,0.105429667,0.5154962510503258,0.6624341346352365,0.0819874945,0.5151426208148671,1.42421647e-09,9.28134517e-08,2.43968832e-07,9.32633914e-08
Ek7e-3_AR16,15.4,4.66266372e-08,0.0820701554,0.105428082,0.5156619945672254,0.6624241757865247,0.0820029361,0.5152396432491065,1.46193765e-09,9.93019351e-08,2.62360064e-07,1.00164528e-07
Ek7e-3_AR16,15.5,5.0098649e-08,0.0820960199,0.10542918,0.5158245060136029,0.6624310747239919,0.0820183633,0.5153365752054774,1.50230293e-09,1.06262214e-07,2.8214271e-07,1.07581708e-07
Ek7e-3_AR16,15.6,5.38268955e-08,0.0821213717,0.105432737,0.5159837960708735,0.6624534240141295,0.0820337899,0.5154335033919372,1.54549159e-09,1.13728922e-07,3.03421872e-07,1.15553367e-07
Ek7e-3_AR16,15.7,5.78297655e-08,0.0821462115,0.105438508,0.5161398691372667,0.6624896842765373,0.0820492282,0.515530505091665,1.59169454e-09,1.21739205e-07,3.26310542e-07,1.24120755e-07
Ek7e-3_AR16,15.8,6.2126917e-08,0.0821705651,0.105446208,0.5162928873189636,0.6625380648034025,0.0820646904,0.5156276569595216,1.64111512e-09,1.30332893e-07,3.50930179e-07,1.33328131e-07
Ek7e-3_AR16,15.9,6.6739302e-08,0.0821944542,0.10545554,0.5164429869610855,0.6625966994886892,0.082080188,0.5157250312521382,1.69396996e-09,1.39552692e-07,3.7741134e-07,1.43222974e-07
Ek7e-3_AR16,16.0,7.16892485e-08,0.0822178842,0.105466226,0.5165902019928326,0.6626638416068816,0.0820957319,0.5158226964562345,1.75048974e-09,1.49444367e-07,4.05894341e-07,1.53856202e-07
Ek7e-3_AR16,16.1,7.70006665e-08,0.0822408617,0.105477986,0.5167345738832284,0.6627377318660941,0.0821113324,0.5159207172886191,1.81092024e-09,1.6005696e-07,4.36529988e-07,1.65282418e-07
Ek7e-3_AR16,16.2,8.2698928e-08,0.0822634111,0.105490574,0.5168762559419942,0.6628168246027409,0.0821269988,0.5160191521829155,1.87552327e-09,1.71443013e-07,4.69480346e-07,1.77560162e-07
Ek7e-3_AR16,16.3,8.88112365e-08,0.0822855344,0.10550376,0.5170152607355004,0.6628996746842013,0.0821427405,0.5161180602010655,1.94457772e-09,1.83658789e-07,5.04919567e-07,1.90752175e-07
Ek7e-3_AR16,16.4,9.5366416e-08,0.0823072571,0.105517368,0.5171517484849727,0.6629851762698614,0.0821585656,0.5162174922368702,2.0183807e-09,1.96764535e-07,5.43034798e-07,2.04925698e-07
Ek7e-3_AR16,16.5,1.023953005e-07,0.0823285942,0.105531223,0.5172858134381905,0.6630722298022924,0.0821744822,0.5163174991841304,2.09724876e-09,2.10824736e-07,5.84027114e-07,2.20152768e-07
Ek7e-3_AR16,16.6,1.09930744e-07,0.082349556,0.10554521,0.5174175203119625,0.6631601127151839,0.0821904973,0.5164181250251434,2.1815191e-09,2.25908396e-07,6.28112564e-07,2.36510552e-07
Ek7e-3_AR16,16.7,1.180076765e-07,0.0823701573,0.10555922,0.5175469620974313,0.6632481401413375,0.0822066176,0.5165194118572508,2.27155097e-09,2.42089334e-07,6.75523265e-07,2.54081691e-07
Ek7e-3_AR16,16.8,1.26663337e-07,0.0823904114,0.105573193,0.5176742223609615,0.6633359350896347,0.082222849,0.5166213967512457,2.36772707e-09,2.59446495e-07,7.26508593e-07,2.72954671e-07
Ek7e-3_AR16,16.9,1.35937558e-07,0.0824103228,0.105587115,0.5177993293768869,0.6634234095954813,0.0822391963,0.5167241098664178,2.47045511e-09,2.78064284e-07,7.8133647e-07,2.93224223e-07
Ek7e-3_AR16,17.0,1.458726425e-07,0.0824299059,0.105600979,0.5179223736230759,0.66351051967658,0.082255664,0.5168275794771009,2.58016954e-09,2.98032927e-07,8.40294743e-07,3.14991748e-07
Ek7e-3_AR16,17.1,1.565137055e-07,0.082449162,0.105614824,0.5180433632676695,0.6635975103771579,0.0822722555,0.5169318269461249,2.69733326e-09,3.19448837e-07,9.03692657e-07,3.38365764e-07
Ek7e-3_AR16,17.2,1.67908855e-07,0.0824681042,0.105628709,0.5181623806203951,0.6636847524051481,0.0822889736,0.5170368698664088,2.82243952e-09,3.42415015e-07,9.71862461e-07,3.63462387e-07
Ek7e-3_AR16,17.3,1.801094935e-07,0.0824867207,0.105642734,0.5182793515396662,0.6637728740790814,0.0823058199,0.5171427182910492,2.95601398e-09,3.67041479e-07,1.04516116e-06,3.90405856e-07
Ek7e-3_AR16,17.4,1.931703825e-07,0.0825050147,0.105656978,0.5183942961316758,0.6638623717705968,0.0823227951,0.5172493766182756,3.09861693e-09,3.9344571e-07,1.12397235e-06,4.19329081e-07
Ek7e-3_AR16,17.5,2.071498955e-07,0.0825229722,0.105671554,0.5185071264318295,0.6639539554796342,0.0823398987,0.5173568417064955,3.25084541e-09,4.21753122e-07,1.20870825e-06,4.50374225e-07
Ek7e-3_AR16,17.6,2.221103905e-07,0.0825405948,0.105686602,0.5186178524932238,0.6640485048521367,0.0823571289,0.5174651022459753,3.4133359e-09,4.52097565e-07,1.29981191e-06,4.83693346e-07
Ek7e-3_AR16,17.7,2.381184365e-07,0.0825578788,0.105702305,0.518726451068073,0.6641471697110153,0.082374483,0.5175741412721145,3.5867669e-09,4.8462186e-07,1.39775952e-06,5.19449062e-07
Ek7e-3_AR16,17.8,2.552449225e-07,0.0825748036,0.105718763,0.51883279272276,0.6642505783748008,0.082391957,0.5176839336521722,3.77186176e-09,5.19478361e-07,1.50306296e-06,5.57815269e-07
Ek7e-3_AR16,17.9,2.73565683e-07,0.0825913667,0.10573616,0.5189368617493214,0.6643598869495898,0.0824095461,0.5177944492268587,3.96939172e-09,5.56829557e-07,1.61627256e-06,5.98977915e-07
Ek7e-3_AR16,18.0,2.93161707e-07,0.0826075577,0.105754656,0.5190385928026299,0.6644761007450315,0.082427244,0.5179056484121067,4.18017922e-09,5.96848699e-07,1.73798007e-06,6.43135817e-07
Ek7e-3_AR16,18.1,3.14119521e-07,0.0826233615,0.105774402,0.5191378910065876,0.664600168522107,0.0824450432,0.5180174840840263,4.4051014e-09,6.39720477e-07,1.8688219e-06,6.90501559e-07
Ek7e-3_AR16,18.2,3.365316075e-07,0.0826387745,0.105795576,0.519234733741727,0.6647332086878013,0.082462935,0.5181299015789053,4.64509394e-09,6.85641727e-07,2.00948263e-06,7.41302427e-07
Ek7e-3_AR16,18.3,3.604966895e-07,0.0826537819,0.105818316,0.5193290280169061,0.6648760883216865,0.0824809098,0.5182428405781647,4.90115497e-09,7.34822178e-07,2.16069876e-06,7.95781418e-07
Ek7e-3_AR16,18.4,3.86120567e-07,0.0826683804,0.105842776,0.5194207530976129,0.6650297750343002,0.0824989566,0.5183562319667664,5.17434947e-09,7.8748526e-07,2.32326288e-06,8.54198338e-07
Ek7e-3_AR16,18.5,4.13516259e-07,0.0826825608,0.105869056,0.5195098511785428,0.6651948971441728,0.0825170636,0.5184700016031234,5.46581395e-09,8.4386894e-07,2.49802809e-06,9.16830957e-07
Ek7e-3_AR16,18.6,4.428045305e-07,0.0826963128,0.105897322,0.5195962575428872,0.6653724976600656,0.0825352178,0.5185840678058271,5.7767613e-09,9.04226596e-07,2.68591285e-06,9.83976255e-07
Ek7e-3_AR16,18.7,4.741146925e-07,0.0827096347,0.105927668,0.5196799615092309,0.6655631672013972,0.0825534057,0.5186983457518755,6.10848605e-09,9.68827947e-07,2.88790623e-06,1.05595174e-06
Ek7e-3_AR16,18.8,5.0758496e-07,0.0827225288,0.105960202,0.5197609775289002,0.665767584352181,0.0825716126,0.5188127430784448,6.46236989e-09,1.03796001e-06,3.10507367e-06,1.13309688e-06
Ek7e-3_AR16,18.9,5.43363815e-07,0.0827349868,0.105995015,0.519839253451457,0.6659863208822798,0.0825898232,0.5189271636527997,6.83988806e-09,1.11192816e-06,3.33856319e-06,1.21577465e-06
Ek7e-3_AR16,19.0,5.816098e-07,0.0827470015,0.106032174,0.5199147440379672,0.6662197977651094,0.0826080212,0.5190415050590198,7.2426156e-09,1.19105724e-06,3.58961215e-06,1.30437319e-06
Ek7e-3_AR16,19.1,6.22493035e-07,0.0827585855,0.106071756,0.5199875284565655,0.6664684988059382,0.0826261894,0.5191556592263177,7.67223446e-09,1.2756927e-06,3.85955465e-06,1.39930753e-06
Ek7e-3_AR16,19.2,6.6619565e-07,0.0827697311,0.106113794,0.5200575583267252,0.6667326313498814,0.0826443105,0.5192695174555876,8.13054131e-09,1.3662018e-06,4.1498295e-06,1.50102154e-06
Ek7e-3_AR16,19.3,7.1291307e-07,0.0827804377,0.106158334,0.5201248298785351,0.6670124844234631,0.0826623665,0.519382966649494,8.6194556e-09,1.46297496e-06,4.461989e-06,1.60998992e-06
Ek7e-3_AR16,19.4,7.6285415e-07,0.0827907052,0.106205402,0.5201893424836765,0.6673082213895015,0.0826803388,0.5194958899407903,9.14102799e-09,1.56642705e-06,4.79770839e-06,1.72672039e-06
Ek7e-3_AR16,19.5,8.16243825e-07,0.0828005257,0.106254967,0.5202510465049858,0.6676196474692518,0.0826982087,0.519608169833911,9.69744947e-09,1.67699879e-06,5.15879611e-06,1.85175605e-06
Ek7e-3_AR16,19.6,8.733229e-07,0.0828098997,0.106307046,0.5203099450840551,0.6679468694768644,0.0827159563,0.5197196812934688,1.02910618e-08,1.79515832e-06,5.54720525e-06,1.98567791e-06
Ek7e-3_AR16,19.7,9.34349105e-07,0.082818842,0.10636161,0.5203661312120277,0.6682897051999653,0.0827335622,0.5198303024256684,1.09243675e-08,1.92140267e-06,5.96504564e-06,2.12910752e-06
Ek7e-3_AR16,19.8,9.99599315e-07,0.0828273321,0.106418605,0.5204194760836041,0.668647815346548,0.0827510064,0.5199399075668039,1.16000412e-08,2.0562594e-06,6.41459713e-06,2.2827099e-06
Ek7e-3_AR16,19.9,1.06937064e-06,0.0828353972,0.106477987,0.520470150601425,0.6690209234564589,0.0827682686,0.5200483691682135,1.23209416e-08,2.20028832e-06,6.89832416e-06,2.44719663e-06
Ek7e-3_AR16,20.0,1.143983135e-06,0.0828430389,0.10653968,0.5205181648185869,0.6694085520076148,0.0827853284,0.5201555590529169,1.3090125e-08,2.35408329e-06,7.41889173e-06,2.62332926e-06
Ek7e-3_AR16,20.1,1.223779275e-06,0.0828502699,0.106603582,0.5205635985315431,0.6698100601151142,0.0828021653,0.5202613484156153,1.39108587e-08,2.51827412e-06,7.97918252e-06,2.81192285e-06
Ek7e-3_AR16,20.2,1.309126345e-06,0.0828571103,0.106669629,0.5206065780323184,0.6702250456550976,0.082818759,0.5203656097076471,1.47866362e-08,2.6935284e-06,8.58231567e-06,3.01384982e-06
Ek7e-3_AR16,20.3,1.400420925e-06,0.0828635804,0.106737735,0.5206472308695743,0.6706529682736283,0.082835089,0.5204682141237134,1.57211923e-08,2.88055362e-06,9.23166722e-06,3.23004409e-06
Ek7e-3_AR16,20.4,1.4980878e-06,0.0828696947,0.106807785,0.520685648149498,0.6710931054043963,0.082851135,0.5205690341151524,1.6718522e-08,3.08009936e-06,9.9308923e-06,3.46150565e-06
Ek7e-3_AR16,20.5,1.60258389e-06,0.0828754975,0.106879656,0.5207221082171986,0.6715446842156085,0.0828668769,0.5206679433899395,1.77828962e-08,3.29295936e-06,1.06839491e-05,3.7093052e-06
Ek7e-3_AR16,20.6,1.714400225e-06,0.0828810098,0.106953226,0.5207567430195673,0.6720069381586578,0.0828822947,0.5207648162843684,1.89188819e-08,3.51997386e-06,1.14951253e-05,3.97458937e-06
Ek7e-3_AR16,20.7,1.83406426e-06,0.0828862718,0.107028368,0.5207898051406536,0.6724790692690098,0.0828973687,0.5208595290196889,2.01313631e-08,3.762032e-06,1.2369066e-05,4.25858623e-06
Ek7e-3_AR16,20.8,1.96214396e-06,0.0828913207,0.107104938,0.5208215283149511,0.6729601727679805,0.0829120794,0.5209519590737873,2.14255617e-08,4.02007419e-06,1.33108044e-05,4.56261117e-06
Ek7e-3_AR16,20.9,2.099249685e-06,0.0828962031,0.107182803,0.5208522053388949,0.6734494129919241,0.0829264077,0.5210419864378241,2.28070599e-08,4.29509461e-06,1.43257953e-05,4.88807333e-06
Ek7e-3_AR16,21.0,2.24603861e-06,0.0829009536,0.107261837,0.5208820536106966,0.6739459982594918,0.082940335,0.5211294942445528,2.42818266e-08,4.58814389e-06,1.54199508e-05,5.23648242e-06
Ek7e-3_AR16,21.1,2.403219395e-06,0.0829056159,0.10734188,0.5209113477055543,0.6744489232610343,0.0829538425,0.5212143643700895,2.5856243e-08,4.90033183e-06,1.65996791e-05,5.60945623e-06
Ek7e-3_AR16,21.2,2.571551625e-06,0.0829102253,0.107422774,0.5209403094199092,0.6749571952532732,0.0829669121,0.5212964830887802,2.75371302e-08,5.23283022e-06,1.7871926e-05,6.00872844e-06
Ek7e-3_AR16,21.3,2.751855815e-06,0.0829148284,0.107504378,0.5209692315501967,0.6754699283070803,0.082979526,0.5213757385599265,2.93317793e-08,5.58687565e-06,1.92442189e-05,6.43615719e-06
Ek7e-3_AR16,21.4,2.94501563e-06,0.0829194634,0.107586528,0.5209983541140955,0.6759860919800652,0.0829916666,0.5214520201994668,3.12479813e-08,5.9637724e-06,2.07247151e-05,6.89373424e-06
Ek7e-3_AR16,21.5,3.151981385e-06,0.0829241738,0.107669075,0.5210279504301664,0.6765047500776169,0.0830033168,0.5215252205649326,3.32940621e-08,6.36489552e-06,2.23222519e-05,7.38359486e-06
Ek7e-3_AR16,21.6,3.373777885e-06,0.0829290182,0.107751858,0.5210583886930684,0.6770248910069012,0.0830144599,0.521595234727129,3.54789159e-08,6.79169386e-06,2.40464002e-05,7.90802841e-06
Ek7e-3_AR16,21.7,3.611508165e-06,0.0829340569,0.107834731,0.5210900477788758,0.677545597422863,0.0830250798,0.5216619615267727,3.78120426e-08,7.2456931e-06,2.5907521e-05,8.46948958e-06
Ek7e-3_AR16,21.8,3.86635995e-06,0.0829393408,0.107917529,0.5211232475017203,0.6780658325999269,0.0830351607,0.5217253016895358,4.03035843e-08,7.72849875e-06,2.79168242e-05,9.07061061e-06
Ek7e-3_AR16,21.9,4.13961373e-06,0.0829449401,0.108000092,0.5211584289412109,0.6785845912284436,0.0830446874,0.5217851597110017,4.29643675e-08,8.24179937e-06,3.00864304e-05,9.71421433e-06
Ek7e-3_AR16,22.0,4.43265219e-06,0.0829508976,0.108082288,0.5211958610176785,0.6791010439279525,0.0830536454,0.5218414444849835,4.58059449e-08,8.78736972e-06,3.24294339e-05,1.04033282e-05
Ek7e-3_AR16,22.1,4.746965535e-06,0.0829572783,0.108163948,0.521235952138168,0.6796141288401367,0.0830620203,0.5218940655336125,4.88406416e-08,9.36707424e-06,3.49599688e-05,1.11411999e-05
Ek7e-3_AR16,22.2,5.0841609e-06,0.0829641573,0.108244924,0.521279174169896,0.680122916053571,0.0830697984,0.5219429367772503,5.20816006e-08,9.98286992e-06,3.7693275e-05,1.1931313e-05
Ek7e-3_AR16,22.3,5.44596885e-06,0.0829715946,0.108325039,0.5213259041039812,0.6806262934444557,0.0830769662,0.5219879733928952,5.55428319e-08,1.06368098e-05,4.06457631e-05,1.27774048e-05
Ek7e-3_AR16,22.4,5.83425985e-06,0.082979669,0.108404168,0.5213766370554255,0.6811234756146275,0.0830835109,0.522029094955775,5.92392619e-08,1.13310456e-05,4.38350778e-05,1.36834847e-05
Ek7e-3_AR16,22.5,6.25104945e-06,0.0829884488,0.108482152,0.5214318021657853,0.6816134635376225,0.0830894205,0.5220662260676663,6.31867877e-08,1.20678316e-05,4.72801605e-05,1.46538543e-05
Ek7e-3_AR16,22.6,6.6985117e-06,0.0829979855,0.108558822,0.5214917230191043,0.682095195355124,0.0830946831,0.5220992919586639,6.74023302e-08,1.28495271e-05,5.10013057e-05,1.5693129e-05
Ek7e-3_AR16,22.7,7.1789965e-06,0.0830083627,0.108634049,0.5215569248896741,0.6825678605362272,0.0830992876,0.5221282228854108,7.19038892e-08,1.36785997e-05,5.50202112e-05,1.6806261e-05
Ek7e-3_AR16,22.8,7.69503565e-06,0.0830196292,0.108707662,0.5216277143969373,0.6830303846562447,0.0831032235,0.5221529528744613,7.67106032e-08,1.45576283e-05,5.93600204e-05,1.79985637e-05
Ek7e-3_AR16,22.9,8.2493609e-06,0.0830318616,0.108779486,0.521704572832889,0.6834816681577475,0.0831064807,0.5221734184656438,8.18428054e-08,1.54893061e-05,6.40453533e-05,1.92757384e-05
Ek7e-3_AR16,23.0,8.844926e-06,0.0830450973,0.108849373,0.5217877351886591,0.6839207811293103,0.0831090498,0.5221895605970165,8.7322086e-08,1.6476443e-05,6.91023248e-05,2.06439025e-05
Ek7e-3_AR16,23.1,9.48491665e-06,0.083059411,0.108917145,0.5218776708181905,0.6843466051639486,0.0831109216,0.5222013214632745,9.31713524e-08,1.75219685e-05,7.45585453e-05,2.21096194e-05
Ek7e-3_AR16,23.2,1.01727741e-05,0.0830748464,0.108982651,0.5219746542966809,0.6847581915006806,0.0831120876,0.5222086476573427,9.94148877e-08,1.86289339e-05,8.04431033e-05,2.36799313e-05
Ek7e-3_AR16,23.3,1.091221375e-05,0.0830914747,0.109045707,0.5220791329869243,0.6851543840334102,0.0831125402,0.5222114914270127,1.06078418e-07,1.98005149e-05,8.67865263e-05,2.53623937e-05
Ek7e-3_AR16,23.4,1.1707242e-05,0.0831093261,0.10910615,0.522191296641117,0.685534158602932,0.083112272,0.5222098062767133,1.13189162e-07,2.10400127e-05,9.36207126e-05,2.71651114e-05
Ek7e-3_AR16,23.5,1.256218615e-05,0.0831284431,0.109163796,0.5223114122946343,0.6858963591031496,0.0831112766,0.5222035519940585,1.20775903e-07,2.23508575e-05,0.00010097884,2.90967782e-05
Ek7e-3_AR16,23.6,1.348172435e-05,0.0831488595,0.109218441,0.5224396923191398,0.6862397037642605,0.0831095482,0.5221926921365736,1.28869038e-07,2.37366088e-05,0.000108895244,3.11667187e-05
Ek7e-3_AR16,23.7,1.44709003e-05,0.0831705942,0.109269882,0.5225762554668357,0.6865629170996471,0.0831070816,0.5221771940316949,1.37500638e-07,2.52009573e-05,0.000117405259,3.33849324e-05
Ek7e-3_AR16,23.8,1.553516665e-05,0.0831936798,0.109317905,0.5227213065695632,0.6868646545076539,0.0831038725,0.5221570306617256,1.467045e-07,2.67477267e-05,0.000126545033,3.57621407e-05
Ek7e-3_AR16,23.9,1.668040715e-05,0.0832181139,0.109362291,0.5228748305476772,0.6871435399706983,0.0830999177,0.5221321819204728,1.56516206e-07,2.83808741e-05,0.000136351315,3.83098377e-05
Ek7e-3_AR16,24.0,1.79129658e-05,0.0832439007,0.109402814,0.5230368537905564,0.6873981534889011,0.0830952146,0.5221026314716546,1.66973152e-07,3.0104491e-05,0.000146861188,4.10403417e-05
